index,temp_key,humidity_key,windspeed_key,season_key,weather_key,hour_key,datekey,demand,data_extract_ts
9877,11,37,13,1,1,13,20240221,131,2025-11-18 11:50:37
9878,4,46,14,1,2,14,20240221,124,2025-11-18 11:50:37
9879,11,37,13,1,1,15,20240221,160,2025-11-18 11:50:37
9880,6,16,13,1,1,16,20240221,254,2025-11-18 11:50:37
9881,5,23,11,1,1,17,20240221,432,2025-11-18 11:50:37
9882,5,23,11,1,1,18,20240221,425,2025-11-18 11:50:37
9883,6,16,5,1,1,19,20240221,304,2025-11-18 11:50:37
9884,11,46,3,1,1,20,20240221,227,2025-11-18 11:50:37
9885,11,54,9,1,1,21,20240221,154,2025-11-18 11:50:37
9886,11,13,6,1,2,22,20240221,100,2025-11-18 11:50:37
9887,4,14,7,1,1,23,20240221,47,2025-11-18 11:50:37
9888,4,14,7,1,1,0,20240222,24,2025-11-18 11:50:37
9889,4,57,8,1,1,1,20240222,7,2025-11-18 11:50:37
9890,11,14,4,1,1,2,20240222,6,2025-11-18 11:50:37
9891,11,13,7,1,2,3,20240222,4,2025-11-18 11:50:37
9892,11,13,9,1,1,4,20240222,2,2025-11-18 11:50:37
9893,4,57,15,1,1,5,20240222,30,2025-11-18 11:50:37
9894,4,5,9,1,1,6,20240222,90,2025-11-18 11:50:37
9895,4,5,2,1,1,7,20240222,302,2025-11-18 11:50:37
9896,12,3,2,1,1,8,20240222,576,2025-11-18 11:50:37
9897,4,57,2,1,1,9,20240222,252,2025-11-18 11:50:37
9898,11,13,2,1,1,10,20240222,139,2025-11-18 11:50:37
9899,6,14,9,1,1,11,20240222,171,2025-11-18 11:50:37
9900,10,52,4,1,1,12,20240222,207,2025-11-18 11:50:37
9901,7,48,5,1,1,13,20240222,190,2025-11-18 11:50:37
9902,9,48,10,1,1,14,20240222,177,2025-11-18 11:50:37
9903,30,62,13,1,1,15,20240222,195,2025-11-18 11:50:37
9904,24,45,18,1,1,16,20240222,298,2025-11-18 11:50:37
9905,24,26,14,1,1,17,20240222,529,2025-11-18 11:50:37
9906,28,49,10,1,2,18,20240222,525,2025-11-18 11:50:37
9907,8,19,4,1,2,19,20240222,327,2025-11-18 11:50:37
9908,9,20,6,1,2,20,20240222,274,2025-11-18 11:50:37
9909,28,40,4,1,2,21,20240222,239,2025-11-18 11:50:37
9910,9,20,3,1,2,22,20240222,147,2025-11-18 11:50:37
9911,8,49,4,1,2,23,20240222,62,2025-11-18 11:50:37
9912,9,20,3,1,2,0,20240223,42,2025-11-18 11:50:37
9913,9,53,4,1,2,1,20240223,15,2025-11-18 11:50:37
9914,9,52,7,1,2,2,20240223,9,2025-11-18 11:50:37
9915,9,69,6,1,3,3,20240223,6,2025-11-18 11:50:37
9916,10,5,7,1,1,4,20240223,1,2025-11-18 11:50:37
9917,10,5,7,1,1,5,20240223,32,2025-11-18 11:50:37
9918,6,10,6,1,1,6,20240223,91,2025-11-18 11:50:37
9919,6,1,7,1,1,7,20240223,326,2025-11-18 11:50:37
9920,11,10,6,1,1,8,20240223,560,2025-11-18 11:50:37
9921,6,1,3,1,1,9,20240223,242,2025-11-18 11:50:37
9922,7,69,6,1,1,10,20240223,148,2025-11-18 11:50:37
9923,28,38,4,1,1,11,20240223,182,2025-11-18 11:50:37
9924,30,17,3,1,1,12,20240223,224,2025-11-18 11:50:37
9925,24,18,6,1,1,13,20240223,218,2025-11-18 11:50:37
9926,29,39,3,1,1,14,20240223,192,2025-11-18 11:50:37
9927,29,40,8,1,1,15,20240223,217,2025-11-18 11:50:37
9928,25,26,1,1,1,16,20240223,343,2025-11-18 11:50:37
9929,29,26,9,1,1,17,20240223,610,2025-11-18 11:50:37
9930,29,39,8,1,1,18,20240223,522,2025-11-18 11:50:37
9931,30,18,2,1,1,19,20240223,369,2025-11-18 11:50:37
9932,8,19,8,1,1,20,20240223,269,2025-11-18 11:50:37
9933,9,34,7,1,1,21,20240223,222,2025-11-18 11:50:37
9934,9,48,3,1,1,22,20240223,137,2025-11-18 11:50:37
9935,9,48,1,1,1,23,20240223,85,2025-11-18 11:50:37
9936,9,53,2,1,2,0,20240224,46,2025-11-18 11:50:37
9937,9,52,6,1,1,1,20240224,18,2025-11-18 11:50:37
9938,7,6,4,1,3,2,20240224,5,2025-11-18 11:50:37
9939,7,8,8,1,1,3,20240224,5,2025-11-18 11:50:37
9940,10,10,8,1,1,4,20240224,2,2025-11-18 11:50:37
9941,10,10,6,1,2,5,20240224,26,2025-11-18 11:50:37
9942,10,10,9,1,2,6,20240224,82,2025-11-18 11:50:37
9943,10,5,7,1,2,7,20240224,272,2025-11-18 11:50:37
9944,5,5,10,1,2,8,20240224,469,2025-11-18 11:50:37
9945,6,1,3,1,3,9,20240224,244,2025-11-18 11:50:37
9946,6,1,9,1,3,10,20240224,141,2025-11-18 11:50:37
9947,6,1,15,1,2,11,20240224,163,2025-11-18 11:50:37
9948,10,5,8,1,2,12,20240224,228,2025-11-18 11:50:37
9949,7,13,15,1,2,13,20240224,183,2025-11-18 11:50:37
9950,8,69,15,1,2,14,20240224,31,2025-11-18 11:50:37
9951,10,10,6,1,3,15,20240224,94,2025-11-18 11:50:37
9952,10,10,6,1,3,16,20240224,178,2025-11-18 11:50:37
9953,7,11,15,1,3,17,20240224,256,2025-11-18 11:50:37
9954,7,11,1,1,2,18,20240224,300,2025-11-18 11:50:37
9955,9,9,15,1,2,19,20240224,233,2025-11-18 11:50:37
9956,9,52,13,1,1,20,20240224,167,2025-11-18 11:50:37
9957,7,24,27,1,1,21,20240224,152,2025-11-18 11:50:37
9958,10,39,20,1,1,22,20240224,106,2025-11-18 11:50:37
9959,5,39,24,1,1,23,20240224,86,2025-11-18 11:50:37
9960,6,22,14,1,1,0,20240225,61,2025-11-18 11:50:37
9961,11,17,12,1,1,1,20240225,46,2025-11-18 11:50:37
9962,4,50,3,1,1,2,20240225,38,2025-11-18 11:50:37
9963,12,50,5,1,1,3,20240225,7,2025-11-18 11:50:37
9964,12,17,10,1,1,4,20240225,2,2025-11-18 11:50:37
9965,12,17,5,1,2,5,20240225,3,2025-11-18 11:50:37
9966,12,17,5,1,2,6,20240225,13,2025-11-18 11:50:37
9967,18,50,11,1,1,7,20240225,23,2025-11-18 11:50:37
9968,13,38,5,1,1,8,20240225,93,2025-11-18 11:50:37
9969,2,3,10,1,3,9,20240225,122,2025-11-18 11:50:37
9970,13,55,12,1,1,10,20240225,183,2025-11-18 11:50:37
9971,12,18,22,1,1,11,20240225,210,2025-11-18 11:50:37
9972,4,45,21,1,1,12,20240225,258,2025-11-18 11:50:37
9973,4,62,16,1,1,13,20240225,226,2025-11-18 11:50:37
9974,4,45,17,1,1,14,20240225,216,2025-11-18 11:50:37
9975,4,45,13,1,1,15,20240225,232,2025-11-18 11:50:37
9976,4,61,20,1,1,16,20240225,195,2025-11-18 11:50:37
9977,12,40,12,1,1,17,20240225,159,2025-11-18 11:50:37
9978,12,41,20,1,1,18,20240225,133,2025-11-18 11:50:37
9979,13,40,11,1,1,19,20240225,149,2025-11-18 11:50:37
9980,13,25,17,1,1,20,20240225,105,2025-11-18 11:50:37
9981,1,24,10,1,1,21,20240225,85,2025-11-18 11:50:37
9982,1,42,18,1,1,22,20240225,82,2025-11-18 11:50:37
9983,1,49,13,1,1,23,20240225,91,2025-11-18 11:50:37
9984,1,49,12,1,1,0,20240226,70,2025-11-18 11:50:37
9985,1,19,10,1,1,1,20240226,55,2025-11-18 11:50:37
9986,1,19,10,1,1,2,20240226,42,2025-11-18 11:50:37
9987,1,49,6,1,1,3,20240226,21,2025-11-18 11:50:37
9988,1,49,6,1,1,4,20240226,6,2025-11-18 11:50:37
9989,2,19,7,1,1,5,20240226,5,2025-11-18 11:50:37
9990,2,19,10,1,1,6,20240226,2,2025-11-18 11:50:37
9991,3,34,5,1,1,7,20240226,22,2025-11-18 11:50:37
9992,3,34,3,1,1,8,20240226,59,2025-11-18 11:50:37
9993,2,20,7,1,1,9,20240226,87,2025-11-18 11:50:37
9994,13,49,9,1,1,10,20240226,188,2025-11-18 11:50:37
9995,18,49,4,1,1,11,20240226,227,2025-11-18 11:50:37
9996,12,18,8,1,1,12,20240226,305,2025-11-18 11:50:37
9997,4,43,1,1,1,13,20240226,325,2025-11-18 11:50:37
9998,11,62,1,1,1,14,20240226,331,2025-11-18 11:50:37
9999,6,45,1,1,1,15,20240226,353,2025-11-18 11:50:37
10000,6,26,3,1,1,16,20240226,339,2025-11-18 11:50:37
10001,6,26,7,1,1,17,20240226,287,2025-11-18 11:50:37
10002,11,43,4,1,1,18,20240226,216,2025-11-18 11:50:37
10003,11,47,9,1,1,19,20240226,143,2025-11-18 11:50:37
10004,4,17,9,1,1,20,20240226,88,2025-11-18 11:50:37
10005,12,50,8,1,1,21,20240226,83,2025-11-18 11:50:37
10006,12,17,7,1,1,22,20240226,71,2025-11-18 11:50:37
10007,13,35,9,1,1,23,20240226,64,2025-11-18 11:50:37
10008,13,55,3,1,1,0,20240227,29,2025-11-18 11:50:37
10009,13,56,7,1,1,1,20240227,6,2025-11-18 11:50:37
10010,13,57,5,1,1,2,20240227,4,2025-11-18 11:50:37
10011,1,3,9,1,1,3,20240227,2,2025-11-18 11:50:37
10012,2,2,8,1,1,4,20240227,1,2025-11-18 11:50:37
10013,2,2,8,1,1,5,20240227,16,2025-11-18 11:50:37
10014,1,57,3,1,1,6,20240227,90,2025-11-18 11:50:37
10015,1,55,7,1,1,7,20240227,280,2025-11-18 11:50:37
10016,1,55,1,1,1,8,20240227,528,2025-11-18 11:50:37
10017,13,55,6,1,1,9,20240227,230,2025-11-18 11:50:37
10018,4,50,3,1,1,10,20240227,104,2025-11-18 11:50:37
10019,6,22,3,1,1,11,20240227,103,2025-11-18 11:50:37
10020,10,39,5,1,1,12,20240227,177,2025-11-18 11:50:37
10021,10,22,4,1,1,13,20240227,182,2025-11-18 11:50:37
10022,8,43,4,1,1,14,20240227,158,2025-11-18 11:50:37
10023,24,60,13,1,1,15,20240227,174,2025-11-18 11:50:37
10024,29,61,11,1,1,16,20240227,286,2025-11-18 11:50:37
10025,29,64,11,1,1,17,20240227,529,2025-11-18 11:50:37
10026,24,58,13,1,1,18,20240227,527,2025-11-18 11:50:37
10027,30,45,14,1,1,19,20240227,334,2025-11-18 11:50:37
10028,28,40,12,1,1,20,20240227,219,2025-11-18 11:50:37
10029,8,43,4,1,1,21,20240227,195,2025-11-18 11:50:37
10030,9,19,3,1,1,22,20240227,92,2025-11-18 11:50:37
10031,7,21,9,1,1,23,20240227,56,2025-11-18 11:50:37
10032,7,48,8,1,1,0,20240228,10,2025-11-18 11:50:37
10033,5,52,9,1,1,1,20240228,6,2025-11-18 11:50:37
10034,10,48,15,1,1,2,20240228,3,2025-11-18 11:50:37
10035,10,26,12,1,1,3,20240228,6,2025-11-18 11:50:37
10036,4,17,12,1,1,4,20240228,2,2025-11-18 11:50:37
10037,4,17,12,1,1,5,20240228,21,2025-11-18 11:50:37
10038,12,50,10,1,1,6,20240228,101,2025-11-18 11:50:37
10039,18,50,5,1,1,7,20240228,325,2025-11-18 11:50:37
10040,13,38,4,1,1,8,20240228,559,2025-11-18 11:50:37
10041,18,50,12,1,1,9,20240228,232,2025-11-18 11:50:37
10042,12,17,5,1,1,10,20240228,132,2025-11-18 11:50:37
10043,11,43,3,1,1,11,20240228,163,2025-11-18 11:50:37
10044,6,47,8,1,1,12,20240228,183,2025-11-18 11:50:37
10045,6,26,15,1,1,13,20240228,190,2025-11-18 11:50:37
10046,10,41,15,1,1,14,20240228,134,2025-11-18 11:50:37
10047,7,61,2,1,1,15,20240228,166,2025-11-18 11:50:37
10048,7,41,2,1,1,16,20240228,287,2025-11-18 11:50:37
10049,7,61,2,1,1,17,20240228,530,2025-11-18 11:50:37
10050,7,41,9,1,1,18,20240228,449,2025-11-18 11:50:37
10051,7,61,1,1,1,19,20240228,306,2025-11-18 11:50:37
10052,10,25,8,1,1,20,20240228,204,2025-11-18 11:50:37
10053,11,16,15,1,1,21,20240228,188,2025-11-18 11:50:37
10054,11,16,15,1,1,22,20240228,101,2025-11-18 11:50:37
10055,4,46,7,1,1,23,20240228,65,2025-11-18 11:50:37
10056,4,46,15,1,1,0,20240229,32,2025-11-18 11:50:37
10057,4,37,15,1,1,1,20240229,6,2025-11-18 11:50:37
10058,12,35,7,1,1,2,20240229,4,2025-11-18 11:50:37
10059,18,57,2,1,1,3,20240229,2,2025-11-18 11:50:37
10060,13,3,2,1,1,5,20240229,29,2025-11-18 11:50:37
10061,18,3,2,1,2,6,20240229,104,2025-11-18 11:50:37
10062,13,1,8,1,2,7,20240229,253,2025-11-18 11:50:37
10063,18,3,15,1,2,8,20240229,116,2025-11-18 11:50:37
10064,12,1,9,1,3,9,20240229,38,2025-11-18 11:50:37
10065,12,1,9,1,3,10,20240229,10,2025-11-18 11:50:37
10066,12,10,6,1,3,11,20240229,10,2025-11-18 11:50:37
10067,4,44,10,1,3,12,20240229,70,2025-11-18 11:50:37
10068,6,44,12,1,2,13,20240229,76,2025-11-18 11:50:37
10069,6,44,12,1,2,14,20240229,56,2025-11-18 11:50:37
10070,10,8,4,1,2,15,20240229,90,2025-11-18 11:50:37
10071,10,8,7,1,3,16,20240229,167,2025-11-18 11:50:37
10072,10,10,9,1,2,17,20240229,253,2025-11-18 11:50:37
10073,10,10,1,1,3,18,20240229,192,2025-11-18 11:50:37
10074,10,10,15,1,2,19,20240229,102,2025-11-18 11:50:37
10075,7,9,9,1,3,20,20240229,97,2025-11-18 11:50:37
10076,7,9,9,1,3,21,20240229,39,2025-11-18 11:50:37
10077,7,11,3,1,3,22,20240229,55,2025-11-18 11:50:37
10078,7,11,3,1,3,23,20240229,33,2025-11-18 11:50:37
10079,7,11,1,1,2,0,20240301,11,2025-11-18 11:50:37
10080,8,11,15,1,3,1,20240301,12,2025-11-18 11:50:37
10081,8,11,4,1,2,2,20240301,6,2025-11-18 11:50:37
10082,8,11,7,1,1,3,20240301,3,2025-11-18 11:50:37
10083,28,9,6,1,1,4,20240301,5,2025-11-18 11:50:37
10084,28,9,9,1,1,5,20240301,18,2025-11-18 11:50:37
10085,7,11,1,1,2,6,20240301,109,2025-11-18 11:50:37
10086,9,11,8,1,2,7,20240301,304,2025-11-18 11:50:37
10087,7,11,8,1,1,8,20240301,594,2025-11-18 11:50:37
10088,8,6,3,1,1,9,20240301,286,2025-11-18 11:50:37
10089,24,29,9,1,1,10,20240301,133,2025-11-18 11:50:37
10090,25,22,6,1,1,11,20240301,168,2025-11-18 11:50:37
10091,25,39,7,1,1,12,20240301,220,2025-11-18 11:50:37
10092,26,26,3,1,1,13,20240301,211,2025-11-18 11:50:37
10093,26,24,7,1,1,14,20240301,211,2025-11-18 11:50:37
10094,27,62,3,1,1,15,20240301,223,2025-11-18 11:50:37
10095,26,26,5,1,1,16,20240301,361,2025-11-18 11:50:37
10096,25,24,5,1,1,17,20240301,600,2025-11-18 11:50:37
10097,29,47,12,1,1,18,20240301,525,2025-11-18 11:50:37
10098,28,49,10,1,1,19,20240301,328,2025-11-18 11:50:37
10099,9,19,13,1,1,20,20240301,254,2025-11-18 11:50:37
10100,7,20,18,1,1,21,20240301,197,2025-11-18 11:50:37
10101,5,21,3,1,1,22,20240301,126,2025-11-18 11:50:37
10102,6,21,7,1,1,23,20240301,85,2025-11-18 11:50:37
10103,11,46,9,1,1,0,20240302,46,2025-11-18 11:50:37
10104,11,37,7,1,1,1,20240302,20,2025-11-18 11:50:37
10105,11,46,4,1,1,2,20240302,6,2025-11-18 11:50:37
10106,4,15,6,1,1,3,20240302,3,2025-11-18 11:50:37
10107,4,54,1,1,1,4,20240302,2,2025-11-18 11:50:37
10108,12,57,1,1,1,5,20240302,24,2025-11-18 11:50:37
10109,12,57,1,1,1,6,20240302,92,2025-11-18 11:50:37
10110,12,57,1,1,1,7,20240302,262,2025-11-18 11:50:37
10111,18,3,2,1,1,8,20240302,549,2025-11-18 11:50:37
10112,12,1,1,1,1,9,20240302,314,2025-11-18 11:50:37
10113,6,21,9,1,1,10,20240302,132,2025-11-18 11:50:37
10114,5,16,6,1,1,11,20240302,194,2025-11-18 11:50:37
10115,10,22,9,1,1,12,20240302,234,2025-11-18 11:50:37
10116,7,19,7,1,1,13,20240302,222,2025-11-18 11:50:37
10117,9,19,4,1,2,14,20240302,205,2025-11-18 11:50:37
10118,7,21,5,1,2,15,20240302,78,2025-11-18 11:50:37
10119,10,53,5,1,3,16,20240302,50,2025-11-18 11:50:37
10120,6,1,7,1,3,17,20240302,128,2025-11-18 11:50:37
10121,6,10,6,1,3,18,20240302,160,2025-11-18 11:50:37
10122,6,10,6,1,3,19,20240302,174,2025-11-18 11:50:37
10123,6,10,6,1,2,20,20240302,100,2025-11-18 11:50:37
10124,6,10,2,1,3,21,20240302,101,2025-11-18 11:50:37
10125,6,10,1,1,2,22,20240302,75,2025-11-18 11:50:37
10126,6,10,1,1,2,23,20240302,23,2025-11-18 11:50:37
10127,6,44,2,1,3,0,20240303,22,2025-11-18 11:50:37
10128,6,44,1,1,3,1,20240303,44,2025-11-18 11:50:37
10129,6,44,2,1,3,2,20240303,38,2025-11-18 11:50:37
10130,6,44,9,1,2,3,20240303,21,2025-11-18 11:50:37
10131,6,44,6,1,2,4,20240303,2,2025-11-18 11:50:37
10132,6,44,2,1,2,5,20240303,2,2025-11-18 11:50:37
10133,6,44,2,1,2,6,20240303,7,2025-11-18 11:50:37
10134,6,44,8,1,2,7,20240303,16,2025-11-18 11:50:37
10135,6,44,1,1,3,8,20240303,48,2025-11-18 11:50:37
10136,5,10,2,1,3,9,20240303,94,2025-11-18 11:50:37
10137,10,10,1,1,2,10,20240303,168,2025-11-18 11:50:37
10138,10,10,2,1,2,11,20240303,214,2025-11-18 11:50:37
10139,7,69,3,1,2,12,20240303,299,2025-11-18 11:50:37
10140,9,34,4,1,1,13,20240303,339,2025-11-18 11:50:37
10141,8,19,12,1,2,14,20240303,430,2025-11-18 11:50:37
10142,28,45,5,1,1,15,20240303,399,2025-11-18 11:50:37
10143,30,58,5,1,1,16,20240303,467,2025-11-18 11:50:37
10144,30,65,10,1,1,17,20240303,385,2025-11-18 11:50:37
10145,30,60,3,1,1,18,20240303,303,2025-11-18 11:50:37
10146,8,40,9,1,1,19,20240303,225,2025-11-18 11:50:37
10147,9,25,8,1,1,20,20240303,149,2025-11-18 11:50:37
10148,8,67,10,1,1,21,20240303,154,2025-11-18 11:50:37
10149,9,59,8,1,1,22,20240303,134,2025-11-18 11:50:37
10150,7,64,1,1,1,23,20240303,106,2025-11-18 11:50:37
10151,10,25,12,1,2,0,20240304,72,2025-11-18 11:50:37
10152,5,47,6,1,2,1,20240304,76,2025-11-18 11:50:37
10153,6,23,9,1,2,2,20240304,80,2025-11-18 11:50:37
10154,6,22,8,1,2,3,20240304,26,2025-11-18 11:50:37
10155,11,16,6,1,2,4,20240304,14,2025-11-18 11:50:37
10156,11,16,7,1,2,5,20240304,5,2025-11-18 11:50:37
10157,12,36,5,1,2,6,20240304,5,2025-11-18 11:50:37
10158,12,36,5,1,2,7,20240304,23,2025-11-18 11:50:37
10159,12,36,10,1,1,8,20240304,66,2025-11-18 11:50:37
10160,12,37,11,1,1,9,20240304,118,2025-11-18 11:50:37
10161,12,37,10,1,1,10,20240304,192,2025-11-18 11:50:37
10162,4,50,14,1,1,11,20240304,256,2025-11-18 11:50:37
10163,11,17,12,1,1,12,20240304,327,2025-11-18 11:50:37
10164,6,39,12,1,1,13,20240304,364,2025-11-18 11:50:37
10165,6,47,12,1,1,14,20240304,332,2025-11-18 11:50:37
10166,6,26,19,1,1,15,20240304,334,2025-11-18 11:50:37
10167,6,45,16,1,1,16,20240304,299,2025-11-18 11:50:37
10168,11,62,17,1,1,17,20240304,263,2025-11-18 11:50:37
10169,4,40,22,1,1,18,20240304,184,2025-11-18 11:50:37
10170,12,43,16,1,1,19,20240304,132,2025-11-18 11:50:37
10171,18,42,3,1,1,20,20240304,88,2025-11-18 11:50:37
10172,18,43,7,1,1,21,20240304,79,2025-11-18 11:50:37
10173,13,49,3,1,1,22,20240304,62,2025-11-18 11:50:37
10174,13,49,6,1,1,23,20240304,26,2025-11-18 11:50:37
10175,1,19,6,1,1,0,20240305,17,2025-11-18 11:50:37
10176,1,38,8,1,1,1,20240305,6,2025-11-18 11:50:37
10177,1,38,8,1,1,2,20240305,4,2025-11-18 11:50:37
10178,2,34,9,1,1,3,20240305,1,2025-11-18 11:50:37
10179,3,29,2,1,1,4,20240305,1,2025-11-18 11:50:37
10180,3,29,2,1,1,5,20240305,18,2025-11-18 11:50:37
10181,16,30,8,1,1,6,20240305,91,2025-11-18 11:50:37
10182,16,30,8,1,1,7,20240305,260,2025-11-18 11:50:37
10183,3,30,15,1,1,8,20240305,428,2025-11-18 11:50:37
10184,2,55,2,1,2,9,20240305,197,2025-11-18 11:50:37
10185,1,55,1,1,2,10,20240305,86,2025-11-18 11:50:37
10186,13,35,8,1,2,11,20240305,103,2025-11-18 11:50:37
10187,13,36,1,1,2,12,20240305,137,2025-11-18 11:50:37
10188,13,29,5,1,2,13,20240305,120,2025-11-18 11:50:37
10189,18,15,12,1,2,14,20240305,128,2025-11-18 11:50:37
10190,12,46,6,1,2,15,20240305,130,2025-11-18 11:50:37
10191,12,50,5,1,1,16,20240305,210,2025-11-18 11:50:37
10192,12,50,5,1,3,17,20240305,387,2025-11-18 11:50:37
10193,18,29,21,1,3,18,20240305,375,2025-11-18 11:50:37
10194,13,46,7,1,1,19,20240305,226,2025-11-18 11:50:37
10195,13,39,18,1,1,20,20240305,179,2025-11-18 11:50:37
10196,13,39,14,1,1,21,20240305,120,2025-11-18 11:50:37
10197,1,24,10,1,1,22,20240305,78,2025-11-18 11:50:37
10198,2,39,20,1,1,23,20240305,31,2025-11-18 11:50:37
10199,2,39,5,1,1,0,20240306,8,2025-11-18 11:50:37
10200,3,19,3,1,1,1,20240306,6,2025-11-18 11:50:37
10201,3,19,7,1,1,2,20240306,4,2025-11-18 11:50:37
10202,16,34,4,1,1,3,20240306,1,2025-11-18 11:50:37
10203,16,34,5,1,1,4,20240306,3,2025-11-18 11:50:37
10204,16,34,7,1,1,5,20240306,25,2025-11-18 11:50:37
10205,16,34,15,1,1,6,20240306,102,2025-11-18 11:50:37
10206,14,29,8,1,1,7,20240306,275,2025-11-18 11:50:37
10207,14,30,15,1,1,8,20240306,501,2025-11-18 11:50:37
10208,2,20,1,1,1,9,20240306,233,2025-11-18 11:50:37
10209,1,19,1,1,1,10,20240306,129,2025-11-18 11:50:37
10210,13,49,9,1,1,11,20240306,130,2025-11-18 11:50:37
10211,13,49,15,1,1,12,20240306,138,2025-11-18 11:50:37
10212,12,18,8,1,1,13,20240306,164,2025-11-18 11:50:37
10213,4,43,7,1,1,14,20240306,136,2025-11-18 11:50:37
10214,11,43,5,1,1,15,20240306,166,2025-11-18 11:50:37
10215,6,26,4,1,1,16,20240306,250,2025-11-18 11:50:37
10216,6,47,4,1,1,17,20240306,446,2025-11-18 11:50:37
10217,11,17,10,1,1,18,20240306,457,2025-11-18 11:50:37
10218,11,16,5,1,1,19,20240306,287,2025-11-18 11:50:37
10219,4,37,6,1,1,20,20240306,187,2025-11-18 11:50:37
10220,4,37,6,1,1,21,20240306,148,2025-11-18 11:50:37
10221,18,35,9,1,1,22,20240306,106,2025-11-18 11:50:37
10222,18,54,7,1,1,23,20240306,54,2025-11-18 11:50:37
10223,18,56,4,1,1,0,20240307,15,2025-11-18 11:50:37
10224,12,54,5,1,1,1,20240307,5,2025-11-18 11:50:37
10225,12,35,4,1,1,2,20240307,4,2025-11-18 11:50:37
10226,12,35,12,1,1,3,20240307,3,2025-11-18 11:50:37
10227,18,54,10,1,1,4,20240307,3,2025-11-18 11:50:37
10228,18,35,5,1,1,5,20240307,18,2025-11-18 11:50:37
10229,18,54,14,1,1,6,20240307,108,2025-11-18 11:50:37
10230,13,56,14,1,1,7,20240307,344,2025-11-18 11:50:37
10231,18,54,5,1,1,8,20240307,566,2025-11-18 11:50:37
10232,12,54,10,1,1,9,20240307,264,2025-11-18 11:50:37
10233,6,21,5,1,1,10,20240307,147,2025-11-18 11:50:37
10234,7,42,5,1,1,11,20240307,161,2025-11-18 11:50:37
10235,9,42,14,1,1,12,20240307,215,2025-11-18 11:50:37
10236,30,47,13,1,1,13,20240307,205,2025-11-18 11:50:37
10237,24,43,10,1,1,14,20240307,175,2025-11-18 11:50:37
10238,29,39,11,1,1,15,20240307,209,2025-11-18 11:50:37
10239,25,39,13,1,1,16,20240307,288,2025-11-18 11:50:37
10240,25,22,16,1,1,17,20240307,612,2025-11-18 11:50:37
10241,25,23,18,1,1,18,20240307,544,2025-11-18 11:50:37
10242,29,17,12,1,1,19,20240307,361,2025-11-18 11:50:37
10243,30,34,3,1,1,20,20240307,260,2025-11-18 11:50:37
10244,9,52,3,1,1,21,20240307,188,2025-11-18 11:50:37
10245,8,30,5,1,1,22,20240307,159,2025-11-18 11:50:37
10246,9,52,10,1,1,23,20240307,62,2025-11-18 11:50:37
10247,9,52,10,1,1,0,20240308,46,2025-11-18 11:50:37
10248,8,31,10,1,1,1,20240308,21,2025-11-18 11:50:37
10249,8,31,14,1,1,2,20240308,11,2025-11-18 11:50:37
10250,8,31,14,1,1,3,20240308,3,2025-11-18 11:50:37
10251,9,7,4,1,1,4,20240308,2,2025-11-18 11:50:37
10252,7,6,7,1,1,5,20240308,29,2025-11-18 11:50:37
10253,7,6,3,1,1,6,20240308,109,2025-11-18 11:50:37
10254,7,6,12,1,1,7,20240308,334,2025-11-18 11:50:37
10255,9,6,14,1,1,8,20240308,585,2025-11-18 11:50:37
10256,8,7,18,1,1,9,20240308,301,2025-11-18 11:50:37
10257,30,32,18,1,1,10,20240308,138,2025-11-18 11:50:37
10258,29,55,18,1,2,11,20240308,204,2025-11-18 11:50:37
10259,25,55,11,1,2,12,20240308,251,2025-11-18 11:50:37
10260,27,37,26,1,2,13,20240308,233,2025-11-18 11:50:37
10261,33,22,26,1,2,14,20240308,203,2025-11-18 11:50:37
10262,32,42,24,1,1,15,20240308,185,2025-11-18 11:50:37
10263,33,49,26,1,2,16,20240308,342,2025-11-18 11:50:37
10264,33,42,21,1,1,17,20240308,597,2025-11-18 11:50:37
10265,33,42,17,1,2,18,20240308,590,2025-11-18 11:50:37
10266,27,23,11,1,2,19,20240308,416,2025-11-18 11:50:37
10267,27,22,14,1,2,20,20240308,302,2025-11-18 11:50:37
10268,27,22,14,1,1,21,20240308,233,2025-11-18 11:50:37
10269,25,37,10,1,1,22,20240308,153,2025-11-18 11:50:37
10270,25,37,11,1,2,23,20240308,94,2025-11-18 11:50:37
10271,26,37,18,1,2,0,20240309,54,2025-11-18 11:50:37
10272,25,36,16,1,3,1,20240309,26,2025-11-18 11:50:37
10273,28,6,13,1,3,2,20240309,11,2025-11-18 11:50:37
10274,8,6,19,1,1,3,20240309,7,2025-11-18 11:50:37
10275,10,14,4,1,3,4,20240309,1,2025-11-18 11:50:37
10276,10,14,4,1,3,5,20240309,29,2025-11-18 11:50:37
10277,10,21,12,1,2,6,20240309,85,2025-11-18 11:50:37
10278,5,23,5,1,2,7,20240309,268,2025-11-18 11:50:37
10279,11,17,19,1,2,8,20240309,501,2025-11-18 11:50:37
10280,11,17,19,1,2,9,20240309,284,2025-11-18 11:50:37
10281,11,43,16,1,2,10,20240309,159,2025-11-18 11:50:37
10282,6,47,12,1,2,11,20240309,187,2025-11-18 11:50:37
10283,6,47,13,1,1,12,20240309,201,2025-11-18 11:50:37
10284,5,45,14,1,2,13,20240309,224,2025-11-18 11:50:37
10285,7,41,18,1,1,14,20240309,178,2025-11-18 11:50:37
10286,8,64,3,1,1,15,20240309,238,2025-11-18 11:50:37
